CPU_MEM_TOTAL: 394153260
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 1
REQUESTED_CPUS: 1
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c696
NODE_NAME: c696
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0   5964 372384896   5060 5081596    0    0     1     2    0    0 35  1 63  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   5964 375379424   5060 7207556    0    0     0     1 9797  733 19  0 81  0  0
 9  0   5964 375376000   5060 7210908    0    0     0     0 9591  467 19  0 81  0  0
 9  0   5964 375376000   5060 7210908    0    0     0     0 9590  467 19  0 81  0  0
 9  0   5964 375369376   5060 7217568    0    0     0     1 9637  487 19  0 81  0  0
 9  0   5964 375369376   5060 7217568    0    0     0     1 9638  487 19  0 81  0  0
 9  0   5964 375366432   5060 7220992    0    0     0     0 9677  452 19  0 81  0  0
 9  0   5964 375384064   5060 7204360    0    0     0     0 9679  453 19  0 81  0  0
 9  0   5964 375380992   5060 7207404    0    0     0     0 9644  494 19  0 81  0  0
 9  0   5964 375380992   5060 7207404    0    0     0     0 9643  493 19  0 81  0  0
 9  0   5964 375370112   5060 7214100    0    0     0     9 9656  466 19  0 81  0  0
 9  0   5964 375370112   5060 7214100    0    0     0     9 9655  466 19  0 81  0  0
 9  0   5964 375366464   5060 7217460    0    0     0     0 9822  741 19  0 81  0  0
 9  0   5964 375366464   5060 7217460    0    0     0     0 9823  741 19  0 81  0  0
 9  0   5964 375359296   5060 7224192    0    0     0     0 9631  458 19  0 81  0  0
 9  0   5964 375359296   5060 7224192    0    0     0     0 9630  458 19  0 81  0  0
 9  0   5964 375355616   5060 7227544    0    0     0     1 9651  460 19  0 81  0  0
 9  0   5964 375355616   5060 7227544    0    0     0     1 9650  459 19  0 81  0  0
 9  0   5964 375189856   5060 7230960    0    0     0     2 8589  522 16  0 84  0  0
10  0   5964 375189856   5060 7230960    0    0     0     2 8589  523 16  0 84  0  0
 9  0   5964 375186144   5060 7234312    0    0     0     0 9618  446 19  0 81  0  0
 9  0   5964 375186144   5060 7234312    0    0     0     0 9620  446 19  0 81  0  0
 9  0   5964 375174880   5060 7241012    0    0     0     6 9692  490 19  0 81  0  0
 9  0   5964 375174880   5060 7241012    0    0     0     6 9691  490 19  0 81  0  0
 9  0   5964 375164832   5060 7244368    0    0     0     0 9805  782 19  0 81  0  0
 9  0   5964 375164832   5060 7244368    0    0     0     0 9806  783 19  0 81  0  0
 9  0   5964 375157696   5060 7251100    0    0     0     0 9773  509 19  0 81  0  0
 9  0   5964 375177344   5060 7232452    0    0     0     0 9774  511 19  0 81  0  0
 9  0   5964 375174176   5060 7235444    0    0     0     9 9669  501 19  0 81  0  0
 9  0   5964 375174176   5060 7235444    0    0     0     9 9668  499 19  0 81  0  0
 9  0   5964 375169920   5060 7239808    0    0     0     0 9721  512 19  0 81  0  0
 9  0   5964 375169920   5060 7239808    0    0     0     0 9721  512 19  0 81  0  0
 9  0   5964 375167296   5060 7242148    0    0     0     0 9697  488 19  0 81  0  0
10  0   5964 375167296   5060 7242148    0    0     0     0 9697  488 19  0 81  0  0
 9  0   5964 375157952   5060 7248852    0    0     0     8 9713  488 19  0 81  0  0
 9  0   5964 375157952   5060 7248852    0    0     0     8 9713  488 19  0 81  0  0
20  0   5964 371409056 253728 7873140    0    0 24258    12 31400 74820 27  2 71  0  0
20  0   5964 371425184 253728 7857516    0    0 24258    12 31409 74824 27  2 71  0  0
16  0   5964 371419648 253728 7860676    0    0     0     0 16872 1293 33  0 67  0  0
16  0   5964 371419648 253728 7860676    0    0     0     0 16871 1291 33  0 67  0  0
16  0   5964 371410400 253728 7867376    0    0     0     4 16925 1254 33  0 67  0  0
18  0   5964 371410400 253728 7867376    0    0     0     4 16925 1254 33  0 67  0  0
18  0   5964 371405824 253728 7870696    0    0     0     0 16905 1236 33  0 67  0  0
16  0   5964 371405824 253728 7870696    0    0     0     0 16904 1236 33  0 67  0  0
19  0   5964 371330912 253728 7874052    0    0     0     0 16967 1500 33  0 67  0  0
18  0   5964 371330912 253728 7874052    0    0     0     0 16968 1500 33  0 67  0  0
18  0   5964 371315136 253728 7880784    0    0     0    42 16974 1265 33  0 67  0  0
20  0   5964 371315136 253728 7880784    0    0     0    42 16975 1265 33  0 67  0  0
16  0   5964 371312000 253728 7883060    0    0     0     0 17014 1486 33  0 67  0  0
16  0   5964 371343776 253728 7852820    0    0     0     0 17015 1487 33  0 67  0  0
22  0   5964 371386688 253728 7856996    0    0     0     0 17028 1421 33  0 67  0  0
22  0   5964 371384608 253728 7856996    0    0     0     0 17027 1421 33  0 67  0  0
16  0   5964 371360800 253728 7828216    0    0     0     1 16946 1266 33  0 67  0  0
17  0   5964 371360832 253728 7828216    0    0     0     1 16945 1266 33  0 67  0  0
20  0   5964 371356384 253728 7832776    0    0     0     2 16941 1290 33  0 67  0  0
19  0   5964 371356384 253728 7832776    0    0     0     2 16939 1292 33  0 67  0  0
20  0   5964 371350976 253728 7838280    0    0     0     0 16871 1237 33  0 67  0  0
20  0   5964 371350976 253728 7838280    0    0     0     0 16873 1235 33  0 67  0  0
16  0   5964 371364096 253728 7826056    0    0     0     6 16919 1264 33  0 67  0  0
16  0   5964 371364096 253728 7826056    0    0     0     6 16918 1262 33  0 67  0  0
20  0   5964 371359456 253728 7830420    0    0     0     0 17068 1520 33  0 67  0  0
16  0   5964 371359456 253728 7830420    0    0     0     0 17084 1523 33  0 67  0  0
18  0   5964 371353312 253728 7836116    0    0     0     0 16935 1254 33  0 67  0  0
16  0   5964 371353312 253728 7836116    0    0     0     0 16934 1254 33  0 67  0  0
16  0   5964 371345696 253728 7839328    0    0     0     5 16899 1292 33  0 67  0  0
18  0   5964 371345696 253728 7839328    0    0     0     5 16896 1290 33  0 67  0  0
21  0   5964 371342016 253728 7842820    0    0     0     0 16962 1283 33  0 67  0  0
20  0   5964 371360640 253728 7825180    0    0     0     0 16972 1288 33  0 67  0  0
 9  0   5964 375165856   5060 7227144    0    0   207     0 15421 2691 28  0 72  0  0
 9  0   5964 375165856   5060 7227144    0    0   207     0 15403 2687 28  0 72  0  0
 9  0   5964 375158688   5060 7233876    0    0     0     8 9685  511 19  0 81  0  0
 9  0   5964 375158688   5060 7233876    0    0     0     8 9679  511 19  0 81  0  0
24  0   5964 372131776 250252 7847692    0    0 23914    12 38307 74020 24  2 74  0  0
22  0   5964 372090368 250768 7848688    0    0 23965    12 38382 74175 24  2 74  0  0
18  0   5964 371392640 253728 7861412    0    0   343     0 17299 2323 33  0 67  0  0
24  0   5964 371392640 253728 7861412    0    0   293     0 17247 2169 33  0 67  0  0
18  0   5964 371046912 253728 7869352    0    0     0     9 16922 1550 33  0 67  0  0
16  0   5964 371076928 253728 7840476    0    0     0     9 16923 1553 33  0 67  0  0
16  0   5964 371083904 253728 7827128    0    0     0     0 17035 1437 33  0 67  0  0
16  0   5964 371083904 253728 7827128    0    0     0     0 17034 1433 33  0 67  0  0
18  0   5964 371013056 253728 7826684    0    0     0     0 17089 1528 33  0 67  0  0
18  0   5964 371013056 253728 7826684    0    0     0     0 17104 1529 33  0 67  0  0
18  0   5964 371336128 253728 8020360    0    0     0    43 16565 7260 30  1 70  0  0
16  0   5964 371327872 253728 8020360    0    0     0    43 16567 7261 30  1 70  0  0
18  0   5964 371066240 253728 8093092    0    0     0 13948 17683 5298 32  0 67  0  0
16  0   5964 371066240 253728 8093092    0    0     0 13948 17683 5298 32  0 67  0  0
18  0   5964 371254528 253728 8102900    0    0     0     0 16972 1936 33  0 67  0  0
18  0   5964 371287360 253728 8071560    0    0     0     0 16979 1941 33  0 67  0  0
18  0   5964 371279744 253728 8076252    0    0     0 14644 17250 1762 33  0 67  0  0
18  0   5964 371279744 253728 8076252    0    0     0 14644 17234 1757 33  0 67  0  0
18  0   5964 371244256 253728 8080944    0    0     0     2 17091 1383 33  0 67  0  0
18  0   5964 371244256 253728 8080944    0    0     0     2 17093 1386 33  0 67  0  0
18  0   5964 371070528 253728 8084344    0    0     0     2 16015 1306 31  0 69  0  0
22  0   5964 371070528 253728 8084344    0    0     0     2 16014 1305 31  0 69  0  0
18  0   5964 371066816 253728 8087696    0    0     0    11 16989 1305 33  0 67  0  0
18  0   5964 371066336 253728 8087696    0    0     0    11 16990 1304 33  0 67  0  0
18  0   5964 371082912 253728 8071392    0    0     0     0 17631 3791 33  0 67  0  0
22  0   5964 371082912 253728 8071392    0    0     0     0 17641 3792 33  0 67  0  0
15  0   5964 371065184 253728 8076724    0    0     0     0 17013 1284 33  0 67  0  0
16  0   5964 371065184 253728 8076724    0    0     0     0 17018 1295 33  0 67  0  0
22  0   5964 371060736 253728 8081152    0    0     0    17 16979 1323 33  0 67  0  0
16  0   5964 371060736 253728 8081152    0    0     0    17 16974 1312 33  0 67  0  0
16  0   5964 371057408 253728 8084508    0    0     0     0 16972 1294 33  0 67  0  0
24  0   5964 371057408 253728 8084508    0    0     0     0 16975 1294 33  0 67  0  0
16  0   5964 372115680 254424 8088204    0    0    71     0 17085 1601 33  0 67  0  0
16  0   5964 372115680 254424 8088204    0    0    71     0 17084 1600 33  0 67  0  0
 9  0   5964 374831360   5060 7512824    0    0   136     9 11973 2011 21  0 79  0  0
 9  0   5964 374831360   5060 7512824    0    0   136     9 11956 2009 21  0 79  0  0
 9  0   5964 374828448   5060 7516188    0    0     0     2 9855  752 19  0 81  0  0
 9  0   5964 374828448   5060 7516188    0    0     0     2 9854  752 19  0 81  0  0
 9  0   5964 374821248   5060 7522888    0    0     0     0 9650  504 19  0 81  0  0
 9  0   5964 374821248   5060 7522888    0    0     0     0 9657  505 19  0 81  0  0
21  0   5964 370947328 253728 8151784    0    0 24262   985 40029 75610 27  2 70  0  0
15  0   5964 370946816 253728 8151784    0    0 24262   985 40062 75623 27  2 70  0  0
